bil,peringkatSekolah,ppd,kodSekolah,namaSekolah,alamatSurat,poskodSurat,bandarSurat,negeri,noTelefon,noFax,formattedAddress,latitude,longitude,neighborhood,establishment,administrativeLevels,administrativeLevelsShort,streetName,city,country,countryCode,zipcode,provider,streetNumber
1916,Menengah,PPD PETALING UTAMA,BEA8644,SMK BANDAR UTAMA DAMANSARA (4),JALAN DATARAN UTAMA BANDAR UTAMA,47800,PETALING JAYA,SELANGOR,377258100,377250534,"Dataran Bandar Utama, Bandar Utama, 47800 Petaling Jaya, Selangor, Malaysia",3.1494476,101.6135395,Bandar Utama,,Selangor,Selangor,Dataran Bandar Utama,Petaling Jaya,Malaysia,MY,47800,google,
1917,Menengah,PPD PETALING PERDANA,BEA8645,SMK SEKSYEN 3 BANDAR KINRARA,"JALAN BK 5B, BANDAR KINRARA",47180,PUCHONG,SELANGOR,380757760,380757657,"Jalan BK 5b/1, Bandar Kinrara 5, 47180 Puchong, Selangor, Malaysia",3.0352935,101.6386297,Bandar Kinrara 5,,Selangor,Selangor,Jalan BK 5b/1,Puchong,Malaysia,MY,47180,google,
1918,Menengah,PPD PETALING PERDANA,BEA8647,SMK SEKSYEN 4 BANDAR KINRARA,"JALAN BK 5A, BANDAR KINRARA",47180,Puchong,SELANGOR,380757273,380757315,"Jalan BK 5a/2, Bandar Kinrara 5, 47180 Puchong, Selangor, Malaysia",3.0463914,101.6456505,Bandar Kinrara 5,,Selangor,Selangor,Jalan BK 5a/2,Puchong,Malaysia,MY,47180,google,
1919,Menengah,PPD PETALING PERDANA,BEA8648,SMK SEKSYEN 7,JALAN PLATINUM 7/37,40000,SHAH ALAM,SELANGOR,355119328,355131363,"Jalan Platinum 7/37, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",3.0848016,101.4948481,Seksyen 7,,Selangor,Selangor,Jalan Platinum 7/37,Shah Alam,Malaysia,MY,40000,google,
1920,Menengah,PPD PETALING PERDANA,BEA8649,SMK PUSAT BANDAR PUCHONG 1,JLN WAWASAN 2/23,47160,PUCHONG,SELANGOR,358917014,358917013,"15, Jalan Wawasan 2/22,, Pusat Bandar Puchong, 47160 Puchong, Selangor, Malaysia",3.028547,101.625692,Pusat Bandar Puchong,,Selangor,Selangor,,Puchong,Malaysia,MY,47160,google,
1921,Menengah,PPD PETALING PERDANA,BEA8650,SMK BUKIT JELUTONG,"NO. 2, JALAN SERAMBI, U8/21,BUKIT JELUTONG",40150,SHAH ALAM,SELANGOR,378467940,378456705,"Jalan Serambi U8/21, Bukit Jelutong, 40150 Shah Alam, Selangor, Malaysia",3.1060929,101.5309967,Bukit Jelutong,,Selangor,Selangor,Jalan Serambi U8/21,Shah Alam,Malaysia,MY,40150,google,
1922,Menengah,PPD PETALING UTAMA,BEA8652,SMK DAMANSARA DAMAI 1,"NO. 2, JALAN PJU 10/1, DAMANSARA DAMAI",47830,PETALING JAYA,SELANGOR,361574547,361579426,"No. 2, Jalan PJU 10/1, Damansara Damai, 47830 Petaling Jaya, Selangor, Malaysia",3.191619,101.592379,Damansara Damai,,Selangor,Selangor,Jalan PJU 10/1,Petaling Jaya,Malaysia,MY,47830,google,No. 2
1923,Menengah,PPD PETALING PERDANA,BEA8653,SMK ALAM MEGAH 2,"NO.1, PERSIARAN KUALA LANGAT, SEKSYEN 28",40400,SHAH ALAM,SELANGOR,351922141,351924092,"Persiaran Kuala Langat, 40400 Shah Alam, Selangor, Malaysia",3.0159738,101.5689504,,,Selangor,Selangor,Persiaran Kuala Langat,Shah Alam,Malaysia,MY,40400,google,
1924,Menengah,PPD PETALING PERDANA,BEA8654,SMK SEKSYEN 24 (2),JALAN CILI BUNGA 24/25 SEKSYEN 24,40300,SHAH ALAM,SELANGOR,355484962,355426275,"Jalan Cili Bunga 24/25, Seksyen 24, 40300 Shah Alam, Selangor, Malaysia",3.0366131,101.5178144,Seksyen 24,,Selangor,Selangor,Jalan Cili Bunga 24/25,Shah Alam,Malaysia,MY,40300,google,
1925,Menengah,PPD PETALING UTAMA,BEA8655,SMK SEKSYEN 4 KOTA DAMANSARA,"JALAN CAMAR 4/1, KOTA DAMANSARA",47810,PETALING JAYA,SELANGOR,361402997,361402721,"Jalan Camar 4/1, Kota Damansara, 47810 Petaling Jaya, Selangor, Malaysia",3.1522675,101.5826891,Kota Damansara,,Selangor,Selangor,Jalan Camar 4/1,Petaling Jaya,Malaysia,MY,47810,google,
1926,Menengah,PPD PETALING PERDANA,BEA8656,SMK BANDAR PUCHONG JAYA (A),JALAN PIPIT,47100,PUCHONG,SELANGOR,380754728,380757513,"Jalan Pipit, Bandar Puchong Jaya, 47100 Puchong, Selangor, Malaysia",3.0650278,101.6238694,Bandar Puchong Jaya,,Selangor,Selangor,Jalan Pipit,Puchong,Malaysia,MY,47100,google,
1927,Menengah,PPD PETALING PERDANA,BEA8657,SMK BANDAR PUCHONG JAYA (B),"JALAN TEMPUA 3, BANDAR PUCHONG JAYA",47170,PUCHONG,SELANGOR,380620463,380620487,"Jalan Tempua 3, Bandar Puchong Jaya, 47100 Puchong, Selangor, Malaysia",3.0450184,101.6274201,Bandar Puchong Jaya,,Selangor,Selangor,Jalan Tempua 3,Puchong,Malaysia,MY,47100,google,
1928,Menengah,PPD PETALING UTAMA,BEA8658,SMK BANDAR UTAMA DAMANSARA (2),JALAN BU 1/11,47800,PETALING JAYA,SELANGOR,377105286,377105287,"Jalan BU 1/11, Bandar Utama, 47800 Petaling Jaya, Selangor, Malaysia",3.1384442,101.6113506,Bandar Utama,,Selangor,Selangor,Jalan BU 1/11,Petaling Jaya,Malaysia,MY,47800,google,
1929,Menengah,PPD PETALING UTAMA,BEA8659,SMK BANDAR SRI DAMANSARA 1,PERSIARAN PERDANA,52200,KUALA LUMPUR,SELANGOR,362740927,362741105,"Persiaran Perdana, Bandar Sri Damansara, 52200 Kuala Lumpur, Selangor, Malaysia",3.1932851,101.6072183,Bandar Sri Damansara,,Selangor,Selangor,Persiaran Perdana,Kuala Lumpur,Malaysia,MY,52200,google,
1930,Menengah,PPD PETALING PERDANA,BEA8660,SMK SEKSYEN 27,JALAN SELAYANG 27/27,40400,SHAH ALAM,SELANGOR,351921493,351916273,"Jalan Selayang 27/27, Taman Bunga Negara, 40400 Shah Alam, Selangor, Malaysia",3.0194469,101.5636513,Taman Bunga Negara,,Selangor,Selangor,Jalan Selayang 27/27,Shah Alam,Malaysia,MY,40400,google,
1931,Menengah,PPD PETALING UTAMA,BEA8661,SMK LEMBAH SUBANG,PJU 1A/4,47301,PETALING JAYA,SELANGOR,378461883,378424063,"Jalan PJU 1a/4, 47301 Petaling Jaya, Selangor, Malaysia",3.11399,101.5804191,,,Selangor,Selangor,Jalan PJU 1a/4,Petaling Jaya,Malaysia,MY,47301,google,
1932,Menengah,PPD PETALING PERDANA,BEA8662,SMK SUBANG BESTARI,"JALAN NOVA U5/63, SEKSYEN U5",40150,SHAH ALAM,SELANGOR,378430616,378430594,"Jalan Nova U5/63, Subang Bestari, 40150 Shah Alam, Selangor, Malaysia",3.1769673,101.5412961,Subang Bestari,,Selangor,Selangor,Jalan Nova U5/63,Shah Alam,Malaysia,MY,40150,google,
1933,Menengah,PPD PETALING PERDANA,BEA8663,SMK PUCHONG PERMAI,"LOT 65079, PERSIARAN PRIMA UTAMA, TMN PUCHONG PRIM",47150,PUCHONG,SELANGOR,380623576,380625340,"Persiaran Puchong Permai, Taman Puchong Prima, 47100 Puchong, Selangor, Malaysia",2.9954324,101.596002,Taman Puchong Prima,,Selangor,Selangor,Persiaran Puchong Permai,Puchong,Malaysia,MY,47100,google,
1934,Menengah,PPD PETALING PERDANA,BEA8664,SMK TAMAN DESAMINIUM,Lestari Perdana,43300,Seri Kembangan,SELANGOR,03-89422180,03-89412936,"Lestari Perdana, 43300 Seri Kembangan, Selangor, Malaysia",3.004576,101.667915,Lestari Perdana,,Selangor,Selangor,,Seri Kembangan,Malaysia,MY,43300,google,
1935,Menengah,PPD PETALING PERDANA,BEA8665,SMK SETIA ALAM,"NO. 6, PERSIARAN SETIA PRIMA, SEKSYEN U13",40170,SHAH ALAM,SELANGOR,333422719,333422697,"6, Jalan Setia Prima B U13/B, Setia Alam, 40170 Shah Alam, Selangor, Malaysia",3.0987182,101.4455883,Setia Alam,,Selangor,Selangor,Jalan Setia Prima B U13/B,Shah Alam,Malaysia,MY,40170,google,6
1936,Menengah,PPD PETALING UTAMA,BEA8666,"SMK SEKSYEN 8, KOTA DAMANSARA","Seksyen 8, Kota Damansara",47810,Petaling Jaya,SELANGOR,03-61403173,03-61403157,"Seksyen 8 Kota Damansara, 47810 Petaling Jaya, Selangor, Malaysia",3.17989,101.5811161,Seksyen 8 Kota Damansara,,Selangor,Selangor,,Petaling Jaya,Malaysia,MY,47810,google,
1937,Menengah,PPD PETALING PERDANA,BEA8668,SEKOLAH MENENGAH KEBANGSAAN SHAH ALAM,"PERSIARAN ANJUNG SERI, SEKSYEN U8/80, BUKIT JELUTONG TIMUR",40150,SHAH ALAM,SELANGOR,123275654,,"Jalan U8/80, Bukit Jelutong Timur 40150, Persiaran Anjung Seri, U 8, 40150 Shah Alam, Selangor, Malaysia",3.1118966,101.5399897,U 8,,Selangor,Selangor,Persiaran Anjung Seri,Shah Alam,Malaysia,MY,40150,google,
1938,Menengah,PPD PETALING UTAMA,BEA8669,SEKOLAH MENENGAH KEBANGSAAN PETALING JAYA,"JALAN PJS 5/26, PETALING JAYA",46000,PETALING JAYA,SELANGOR,377709914,377729914,"Jalan PJS 5/26, Taman Desaria, 46150 Petaling Jaya, Selangor, Malaysia",3.0760602,101.624419,Taman Desaria,,Selangor,Selangor,Jalan PJS 5/26,Petaling Jaya,Malaysia,MY,46150,google,
1939,Menengah,PPD SEPANG,BEA9601,SMK SUNGAI RAWANG,SUNGAI PELEK,43950,SUNGAI PELEK,SELANGOR,331411039,331411039,"Sungai Pelek, Selangor, Malaysia",2.641609,101.71481,,,Selangor,Selangor,,Sungai Pelek,Malaysia,MY,,google,
1941,Menengah,PPD SEPANG,BEA9604,SMK BANDAR BARU SALAK TINGGI,"TAMAN DAHLIA, BANDAR BARU SALAK TINGGI",43900,SEPANG,SELANGOR,387068849,387068851,"Taman Dahlia, Bandar Baru Salak Tinggi, 43900 Sepang, Selangor, Malaysia",2.8308333,101.7246375,Bandar Baru Salak Tinggi,,Selangor,Selangor,Taman Dahlia,Sepang,Malaysia,MY,43900,google,
1942,Menengah,PPD SEPANG,BEA9607,SMK SERI PUTERI (SMBP),PERSIARAN TASIK,63000,CYBERJAYA,SELANGOR,383192414,383193937,"Persiaran Tasik, Cyberjaya, 63000 Cyberjaya, Selangor, Malaysia",2.9162748,101.6687517,Cyberjaya,,Selangor,Selangor,Persiaran Tasik,Cyberjaya,Malaysia,MY,63000,google,
1943,Menengah,PPD SEPANG,BEA9609,SMK CYBERJAYA,"PERSIARAN FAUNA 2, ZON FLAGSHIP 2",63000,CYBERJAYA,SELANGOR,383188088,383183588,,,,,,,,,,,,,,
1944,Menengah,PPD SEPANG,BEA9610,SMK PANTAI SEPANG PUTRA,PANTAI SEPANG PUTRA,43950,SUNGAI PELEK,SELANGOR,331413558,331413558,"Pantai Sepang Putra, 43950 Sungai Pelek, Selangor, Malaysia",2.626772,101.69766,Pantai Sepang Putra,,Selangor,Selangor,,Sungai Pelek,Malaysia,MY,43950,google,
1945,Menengah,PPD SEPANG,BEA9611,SMK PUTRA PERDANA,"JALAN PP 3A, TAMAN PUTRA PERDANA",47130,PUCHONG,SELANGOR,383202921,383202922,"Jalan PP 14/3, Taman Putra Perdana, 47100 Puchong, Selangor, Malaysia",2.950551,101.6006347,Taman Putra Perdana,,Selangor,Selangor,Jalan PP 14/3,Puchong,Malaysia,MY,47100,google,
1946,Menengah,PPD SEPANG,BEA9612,SMK DATO' ABU BAKAR BAGINDA,"JALAN MAKTAB, SUNGAI MERAB",43650,BANDAR BARU BANGI,SELANGOR,03-89266839,03-89266840,"Jalan Maktab, 43000 Kajang, Selangor, Malaysia",2.9490889,101.7473397,,,Selangor,Selangor,Jalan Maktab,Kajang,Malaysia,MY,43000,google,
1947,Menengah,PPD KLANG,BEB0099,SMK METHODIST (ACS),JALAN RAYA BARAT,41000,KLANG,SELANGOR,333718814,333732941,"Jalan Raya Barat, Klang, Selangor, Malaysia",3.0423708,101.4420055,,,Selangor,Selangor,Jalan Raya Barat,Klang,Malaysia,MY,,google,
1948,Menengah,PPD KLANG,BEB0100,SMJK CHUNG HWA,"1, JALAN NAGASARI 36/10, SEKSYEN 36",40470,SHAH ALAM,SELANGOR,351623531,351623530,"36, Jalan Nagasari 36/10, Kampung Jawa, 40470 Shah Alam, Selangor, Malaysia",3.0246275,101.487658,Kampung Jawa,,Selangor,Selangor,Jalan Nagasari 36/10,Shah Alam,Malaysia,MY,40470,google,36
1950,Menengah,PPD KLANG,BEB0102,SMK TINGGI KLANG,JALAN MERU,41050,KLANG,SELANGOR,333412340,333440711,"Jalan Meru, Klang, Selangor, Malaysia",3.0925079,101.4439556,,,Selangor,Selangor,Jalan Meru,Klang,Malaysia,MY,,google,
1951,Menengah,PPD KLANG,BEB0103,SMJK KWANG HUA,TAMAN ENG ANN,41150,KLANG,SELANGOR,333416713,333424840,"41150 Klang, Selangor, Malaysia",3.0625975,101.4680283,,,Selangor,Selangor,,Klang,Malaysia,MY,41150,google,
1940,Menengah,PPD SEPANG,BEA9602,SMK SERI SEPANG,BANDAR BARU SALAK TINGGI,43900,SEPANG,SELANGOR,387061077,387064643,"Bandar Baru Salak Tinggi, 43900 Sepang, Selangor, Malaysia",2.813656,101.7307372,Bandar Baru Salak Tinggi,,Selangor,Selangor,,Sepang,Malaysia,MY,43900,google,
1952,Menengah,PPD KLANG,BEB0104,SMK LA SALLE,PERSIARAN RAJA MUDA MUSA,41200,KLANG,SELANGOR,333717469,333736905,"Persiaran Raja Muda Musa, 41100 Klang, Selangor, Malaysia",3.0180628,101.4154318,,,Selangor,Selangor,Persiaran Raja Muda Musa,Klang,Malaysia,MY,41100,google,
1953,Menengah,PPD KLANG,BEB0105,SMK (P) METHODIST,JALAN RAYA BARAT,41000,KLANG,SELANGOR,333711330,333735728,"Jalan Raya Barat, Klang, Selangor, Malaysia",3.0423708,101.4420055,,,Selangor,Selangor,Jalan Raya Barat,Klang,Malaysia,MY,,google,
1955,Menengah,PPD KLANG,BEB0108,SMK DATO HAMZAH,JALAN PANDAMARAN,42000,PELABUHAN KLANG,SELANGOR,331686924,331686200,"Jalan Pandamaran, 42000 Pelabuhan Klang, Selangor, Malaysia",3.0058294,101.4115867,,,Selangor,Selangor,Jalan Pandamaran,Pelabuhan Klang,Malaysia,MY,42000,google,
1954,Menengah,PPD KLANG,BEB0106,SMK (P) BUKIT KUDA,JALAN PERAK,41300,KLANG,SELANGOR,333424810,333432282,"Jalan Perak, Taman Bukit Kuda, 41300 Klang, Selangor, Malaysia",3.043826,101.4572211,Taman Bukit Kuda,,Selangor,Selangor,Jalan Perak,Klang,Malaysia,MY,41300,google,
1956,Menengah,PPD KLANG,BEB0109,SMK (P) RAJA ZARINA,PERSIARAN RAJA MUDA MUSA,42000,PELABUHAN KLANG,SELANGOR,331688031,331663605,"Persiaran Raja Muda Musa, 41100 Klang, Selangor, Malaysia",3.0180628,101.4154318,,,Selangor,Selangor,Persiaran Raja Muda Musa,Klang,Malaysia,MY,41100,google,
1949,Menengah,PPD KLANG,BEB0101,SMK CONVENT,"112, JALAN TENGKU KELANA",41000,KLANG,SELANGOR,333712596,333726602,"112, Jalan Tengku Kelana, Kawasan 1, 41000 Klang, Selangor, Malaysia",3.0425326,101.4477458,Kawasan 1,,Selangor,Selangor,Jalan Tengku Kelana,Klang,Malaysia,MY,41000,google,112
1957,Menengah,PPD KLANG,BEB0110,SMK MERU,"BATU 7, PEKAN MERU",41050,KLANG,SELANGOR,333921035,333926735,"Pekan Meru, 41050 Klang, Selangor, Malaysia",3.1334027,101.4410127,Pekan Meru,,Selangor,Selangor,,Klang,Malaysia,MY,41050,google,
1958,Menengah,PPD KLANG,BEB0111,SMK PULAU KETAM,"PULAU KETAM, PELABUHAN KLANG",42940,PELABUHAN KLANG,SELANGOR,331104314,331104314,"No 122B, Bangan Teochew, Pulau Ketam,, 42940 Pelabuhan Klang, Selangor, Malaysia",3.018534,101.244592,,,Selangor,Selangor,,Pelabuhan Klang,Malaysia,MY,42940,google,
1959,Menengah,PPD KUALA LANGAT,BEB1069,SMK METHODIST,TELOK DATOK,42700,BANTING,SELANGOR,331871532,331818708,"Telok Datok, 42700 Banting, Selangor, Malaysia",2.818977,101.5205108,Telok Datok,,Selangor,Selangor,,Banting,Malaysia,MY,42700,google,
1960,Menengah,PPD KUALA LANGAT,BEB1070,KOLEJ VOKASIONAL SULTAN ABDUL SAMAD ,TELOK DATOK,42700,BANTING,SELANGOR,331871246,331871246,"Telok Datok, 42700 Banting, Selangor, Malaysia",2.818977,101.5205108,Telok Datok,,Selangor,Selangor,,Banting,Malaysia,MY,42700,google,
1961,Menengah,PPD KUALA LANGAT,BEB1072,SMK TANJUNG SEPAT,TANJUNG SEPAT,42800,TANJONG SEPAT,SELANGOR,331974229,331974229,"42800, Selangor, Malaysia",2.7023274,101.5475409,,,Selangor,Selangor,,,Malaysia,MY,42800,google,
1962,Menengah,PPD KUALA LANGAT,BEB1073,SMK SUNGAI MANGGIS,"KAMPUNG SUNGAI MANGGIS,",42700,BANTING,SELANGOR,331871035,331801461,"Kampung Sungai Manggis, 42700 Banting, Selangor, Malaysia",2.832579,101.5487161,Kampung Sungai Manggis,,Selangor,Selangor,,Banting,Malaysia,MY,42700,google,
1963,Menengah,PPD KUALA LANGAT,BEB1074,SMK PULAU CAREY,PULAU CAREY,42960,PULAU CAREY,SELANGOR,331036143,TIADA,"42960, Selangor, Malaysia",2.8213219,101.3658004,,,Selangor,Selangor,,,Malaysia,MY,42960,google,
1964,Menengah,PPD KUALA SELANGOR,BEB3078,SMK SULTAN ABDUL AZIZ,JALAN DATO' HAMZAH,45000,KUALA SELANGOR,SELANGOR,332891380,332895035,"Jalan Dato Hamzah, Tangjung Keramat, 45000 Kuala Selangor, Selangor, Malaysia",3.342864,101.2441241,Tangjung Keramat,,Selangor,Selangor,Jalan Dato Hamzah,Kuala Selangor,Malaysia,MY,45000,google,
1965,Menengah,PPD KUALA SELANGOR,BEB3079,SMK SULTAN SULAIMAN SHAH,JALAN SEKOLAH,45600,BESTARI JAYA,SELANGOR,332719827,332717946,"Jalan Bukit Badong, Pekan Batang Berjuntai, 45600 Batang Berjuntai, Selangor, Malaysia",3.3743805,101.4093128,Pekan Batang Berjuntai,,Selangor,Selangor,Jalan Bukit Badong,Batang Berjuntai,Malaysia,MY,45600,google,
1966,Menengah,PPD KUALA SELANGOR,BEB3080,SMK SERI DESA,JALAN BOMBA,45500,TANJONG KARANG,SELANGOR,332698186,332694213,"Jalan Bomba, 45500 Tanjong Karang, Selangor, Malaysia",3.4197261,101.1624044,,,Selangor,Selangor,Jalan Bomba,Tanjong Karang,Malaysia,MY,45500,google,
1967,Menengah,PPD HULU LANGAT,BEB4068,SMK  CONVENT (M),JALAN GEREJA,43000,KAJANG,SELANGOR,387331525,387331525,"Jalan Gereja, Bandar Kajang, 43000 Kajang, Selangor, Malaysia",2.9892508,101.7898239,Bandar Kajang,,Selangor,Selangor,Jalan Gereja,Kajang,Malaysia,MY,43000,google,
1969,Menengah,PPD HULU LANGAT,BEB4070,SMJK YU HUA,JALAN LOW TI KOK,43000,KAJANG,SELANGOR,387367514,387368670,"Jalan Low Ti Kok, Bandar Kajang, 43000 Kajang, Selangor, Malaysia",2.9947674,101.7906984,Bandar Kajang,,Selangor,Selangor,Jalan Low Ti Kok,Kajang,Malaysia,MY,43000,google,
1970,Menengah,PPD HULU LANGAT,BEB4071,SMK JALAN BUKIT,JALAN BUKIT,43000,KAJANG,SELANGOR,387331235,387394787,"Jalan Bukit, 43000 Kajang, Selangor, Malaysia",2.9845949,101.7912202,,,Selangor,Selangor,Jalan Bukit,Kajang,Malaysia,MY,43000,google,
1968,Menengah,PPD HULU LANGAT,BEB4069,SMK TINGGI KAJANG,JALAN SEMENYIH,43000,KAJANG,SELANGOR,387363044,387341478,"Jalan Semenyih, Selangor, Malaysia",2.9381528,101.8508407,,,Selangor,Selangor,Jalan Semenyih,,Malaysia,MY,,google,
1971,Menengah,PPD HULU SELANGOR,BEB5065,SMK SYED MASHOR,JALAN BATANG KALI - ULU YAM,44300,BATANG KALI,SELANGOR,360573245,360573245,"Jln Batang Kali - Hulu Yam Bharu, 44300 Batang Kali, Selangor, Malaysia",3.447918,101.6656214,,,Selangor,Selangor,Jalan Batang Kali - Hulu Yam Bharu,Batang Kali,Malaysia,MY,44300,google,
1972,Menengah,PPD HULU SELANGOR,BEB5066,SMK DATO' HJ KAMARUDDIN,JALAN RASATHURAI,44000,KUALA KUBU BHARU,SELANGOR,360641378,360652378,"Jalan Rasathurai, Kampung Tun Abdul Razak, 44000 Kuala Kubu Baru, Selangor, Malaysia",3.5654142,101.6608043,Kampung Tun Abdul Razak,,Selangor,Selangor,Jalan Rasathurai,Kuala Kubu Baru,Malaysia,MY,44000,google,
1973,Menengah,PPD SABAK BERNAM,BEB6044,SMK TUNKU ABDUL RAHMAN PUTRA,JALAN  KALABAKAN,45200,SABAK BERNAM,SELANGOR,332161394,332161810,"No. 1, Jalan Kalabakan, 45200, Sabak Bernam, Selangor, Malaysia",3.7665446,100.9891291,,,,,,,Malaysia,MY,,google,
1974,Menengah,PPD SABAK BERNAM,BEB6046,SMK SERI BEDENA,JLN BESAR,45300,SUNGAI BESAR,SELANGOR,332242272,332246808,"No. 9 & 11, Jalan Sbbc 3 Sungai Besar Business Centre, 45300, Sungai Besar, Selangor, 45300, Malaysia",3.663678,101.015892,,,,,,,Malaysia,MY,45300,google,
1975,Menengah,PPD SABAK BERNAM,BEB6047,SMK YOKE KUAN,JALAN SEKOLAH,45400,SEKINCHAN,SELANGOR,60332410558,60332410524,"Jalan Sekolah, Pasir Panjang, 45400 Sekinchan, Selangor, Malaysia",3.5664919,101.0730717,Pasir Panjang,,Selangor,Selangor,Jalan Sekolah,Sekinchan,Malaysia,MY,45400,google,
1976,Menengah,PPD GOMBAK,BEB7651,SMK KEPONG,"JALAN FRIM, KEPONG",52100,KUALA LUMPUR,SELANGOR,362740080,362756009,"Jalan Ehsan Utama, Taman Daya, 52100 Kuala Lumpur, Selangor, Malaysia",3.225984,101.635601,Taman Daya,,Selangor,Selangor,Jalan Ehsan Utama,Kuala Lumpur,Malaysia,MY,52100,google,
1977,Menengah,PPD GOMBAK,BEB7652,SMK HULU KELANG,"KM 7, JALAN HULU KELANG",68000,AMPANG,SELANGOR,342565159,342532985,"KM 7, Jalan Hulu Kelang, 68000 Ampang, Selangor, Malaysia., Malaysia",3.1634886,101.7473917,,,,,,,Malaysia,MY,,google,
1978,Menengah,PPD GOMBAK,BEB7653,SMK SELAYANG BHARU,"JALAN 29, SELAYANG BHARU",68100,BATU CAVES,SELANGOR,361386340,361387109,"Jalan 29, Selayang Baru, 68100 Batu Caves, Selangor, Malaysia",3.2506077,101.6661464,Selayang Baru,,Selangor,Selangor,Jalan 29,Batu Caves,Malaysia,MY,68100,google,
1979,Menengah,PPD GOMBAK,BEB7654,SMK SERI GARING,JALAN KUALA GARING,48000,RAWANG,SELANGOR,360916491,360927264,"Jalan Kuala Garing, 48000 Rawang, Selangor, Malaysia",3.3273682,101.5615359,,,Selangor,Selangor,Jalan Kuala Garing,Rawang,Malaysia,MY,48000,google,
1980,Menengah,PPD GOMBAK,BEB7655,SMK TUANKU ABDUL RAHMAN,BATU ARANG,48100,RAWANG,SELANGOR,360352237,360353198,"48100 Batu Arang, Selangor, Malaysia",3.3217785,101.4679893,,,Selangor,Selangor,,Batu Arang,Malaysia,MY,48100,google,
1981,Menengah,PPD PETALING UTAMA,BEB8651,SMK ASSUNTA,JALAN CHANGGAI,46000,PETALING JAYA,SELANGOR,379575745,379559629,"Jalan Changgai 6/22, 46000 Petaling Jaya, Selangor, Malaysia",3.0990293,101.6496611,,,Selangor,Selangor,Jalan Changgai 6/22,Petaling Jaya,Malaysia,MY,46000,google,
1982,Menengah,PPD PETALING UTAMA,BEB8652,SMK (L) BUKIT BINTANG,JALAN UTARA,46200,PETALING JAYA,SELANGOR,379565819,379600625,"Jalan Utara, 46200 Petaling Jaya, Selangor, Malaysia",3.1072116,101.6466213,,,Selangor,Selangor,Jalan Utara,Petaling Jaya,Malaysia,MY,46200,google,
1983,Menengah,PPD PETALING UTAMA,BEB8653,SMK KATHOLIK (M),JALAN 10/3,46000,PETALING JAYA,SELANGOR,379565484,379543236,"Jalan 10/3, Pjs 10, 46000 Petaling Jaya, Selangor, Malaysia",3.1066583,101.6520187,Pjs 10,,Selangor,Selangor,Jalan 10/3,Petaling Jaya,Malaysia,MY,46000,google,
1984,Menengah,PPD PETALING UTAMA,BEB8654,"SMK LA SALLE,PJ",JALAN CHANTEK 5/13,46000,PETALING JAYA,SELANGOR,379566200,379552849,"Jalan Chantek 5/13, Bukit Gasing, 46000 Petaling Jaya, Selangor, Malaysia",3.1007384,101.6544261,Bukit Gasing,,Selangor,Selangor,Jalan Chantek 5/13,Petaling Jaya,Malaysia,MY,46000,google,
1985,Menengah,PPD PETALING UTAMA,BEB8655,SMK (P) SRI AMAN,JALAN 14/49,46100,PETALING JAYA,SELANGOR,378765041,378775658,"Jalan 14/49, Seksyen 14, 46100 Petaling Jaya, Selangor, Malaysia",3.101597,101.6281439,Seksyen 14,,Selangor,Selangor,Jalan 14/49,Petaling Jaya,Malaysia,MY,46100,google,
1986,Menengah,PPD PETALING UTAMA,BEB8656,SMK TAMAN SEA,JALAN 21/37,46300,PETALING JAYA,SELANGOR,378752576,378730641,"37, Jalan 21/1, Sea Park, 46300 Petaling Jaya, Selangor, Malaysia",3.1080202,101.6227891,Sea Park,,Selangor,Selangor,Jalan 21/1,Petaling Jaya,Malaysia,MY,46300,google,37
1987,Menengah,PPD PETALING UTAMA,BEB8657,SMK SULTAN ABDUL SAMAD,JALAN 12/13,46200,PETALING JAYA,SELANGOR,379565085,379575746,"Jalan 12/13, 46200 Petaling Jaya, Selangor, Malaysia",3.115346,101.6466914,,,Selangor,Selangor,Jalan 12/13,Petaling Jaya,Malaysia,MY,46200,google,
1988,Menengah,PPD PETALING UTAMA,BEB8658,SMK (P) TMN PETALING,"JALAN 5/52, TAMAN PETALING",46000,PETALING JAYA,SELANGOR,377827923,377828414,"Jalan 5/52, Bukit Gasing, 46000 Petaling Jaya, Selangor, Malaysia",3.0883687,101.6575468,Bukit Gasing,,Selangor,Selangor,Jalan 5/52,Petaling Jaya,Malaysia,MY,46000,google,
1989,Menengah,PPD PETALING PERDANA,BEB8659,SMK SERI KEMBANGAN,JALAN SEKOLAH,43300,SERI KEMBANGAN,SELANGOR,389486358,389482117,"Jalan Sekolah, Kampung Baru Seri Kembangan, 43300 Seri Kembangan, Selangor, Malaysia",3.0237326,101.7026593,Kampung Baru Seri Kembangan,,Selangor,Selangor,Jalan Sekolah,Seri Kembangan,Malaysia,MY,43300,google,
1990,Menengah,PPD SEPANG,BEB9651,SMK SUNGAI PELEK,PEKAN SUNGAI PELEK,43950,SG.PELEK,SELANGOR,331411245,331414308,"Pekan Sungai Pelek, 43950 Sungai Pelek, Selangor, Malaysia",2.6434316,101.71964,Pekan Sungai Pelek,,Selangor,Selangor,,Sungai Pelek,Malaysia,MY,43950,google,
